#### This dataset contains Coffee Products data sold across various states,,,,,,,,,
,,,,,,,,,
,Area Code,Date,Product,Product Type,State,  Target Profit  ,  Target Sales  ,  Profit  ,  Sales  
,417,3/1/2019,Chamomile,Herbal Tea,Haryana,$10.00 ,$90.00 ,($9.00),$114.00 
,920,3/1/2019,Chamomile,Herbal Tea,Rajasthan,$70.00 ,$140.00 ,$93.00 ,$178.00 
,641,3/1/2019,Lemon,Herbal Tea,Chhattisgarh,$110.00 ,$230.00 ,$151.00 ,$285.00 
,816,3/1/2019,Lemon,Herbal Tea,Haryana,,$90.00 ,($47.00),$113.00 
,715,3/1/2019,Lemon,Herbal Tea,Rajasthan,$50.00 ,$100.00 ,$70.00 ,$129.00 
,959,3/1/2019,Lemon,Herbal Tea,Arunachal Pradesh,$40.00 ,$140.00 ,$58.00 ,$201.00 
,603,3/1/2019,Lemon,Herbal Tea,Assam,$0.00 ,$50.00 ,($4.00),$80.00 
,475,3/1/2019,Mint,Herbal Tea,Arunachal Pradesh,$50.00 ,$120.00 ,$68.00 ,$174.00 
,318,3/1/2019,Chamomile,Herbal Tea,Kerala,$40.00 ,$100.00 ,$50.00 ,$117.00 
,505,3/1/2019,Chamomile,Herbal Tea,Nagaland,$20.00 ,$40.00 ,$15.00 ,$48.00 
,918,3/1/2019,Chamomile,Herbal Tea,Meghalaya,$20.00 ,$110.00 ,$19.00 ,$128.00 
,504,3/1/2019,Lemon,Herbal Tea,Kerala,$40.00 ,$180.00 ,$58.00 ,$201.00 
,505,3/1/2019,Lemon,Herbal Tea,Nagaland,$20.00 ,$60.00 ,$7.00 ,$67.00 
,918,3/1/2019,Lemon,Herbal Tea,Meghalaya,$30.00 ,$220.00 ,$25.00 ,$242.00 
,775,3/1/2019,Chamomile,Herbal Tea,Jharkhand,$50.00 ,$260.00 ,$40.00 ,$318.00 
,503,3/1/2019,Chamomile,Herbal Tea,Mizoram,$50.00 ,$80.00 ,$49.00 ,$98.00 
,435,3/1/2019,Chamomile,Herbal Tea,Odisha,$40.00 ,$90.00 ,$42.00 ,$114.00 
,360,3/1/2019,Chamomile,Herbal Tea,Punjab,$120.00 ,$270.00 ,$171.00 ,$329.00 
,702,3/1/2019,Lemon,Herbal Tea,Jharkhand,$120.00 ,$320.00 ,$177.00 ,$391.00 
,503,3/1/2019,Lemon,Herbal Tea,Mizoram,$30.00 ,$80.00 ,$43.00 ,$104.00 
,435,3/1/2019,Lemon,Herbal Tea,Odisha,$30.00 ,$100.00 ,$39.00 ,$127.00 
,509,3/1/2019,Lemon,Herbal Tea,Punjab,$50.00 ,$70.00 ,$43.00 ,$87.00 
,775,3/1/2019,Mint,Herbal Tea,Jharkhand,$110.00 ,$230.00 ,$151.00 ,$285.00 
,801,3/1/2019,Mint,Herbal Tea,Odisha,,$90.00 ,($47.00),$113.00 
,712,3/1/2019,Darjeeling,Tea,Chhattisgarh,$140.00 ,$420.00 ,$220.00 ,$509.00 
,314,3/1/2019,Darjeeling,Tea,Haryana,$10.00 ,$70.00 ,$16.00 ,$91.00 
,608,3/1/2019,Darjeeling,Tea,Rajasthan,$40.00 ,$110.00 ,$56.00 ,$137.00 
,563,3/1/2019,Earl Grey,Tea,Chhattisgarh,$160.00 ,$480.00 ,$260.00 ,$582.00 
,660,3/1/2019,Earl Grey,Tea,Haryana,$0.00 ,$60.00 ,($4.00),$80.00 
,262,3/1/2019,Earl Grey,Tea,Rajasthan,$10.00 ,$130.00 ,$1.00 ,$160.00 
,636,3/1/2019,Green Tea,Tea,Haryana,$0.00 ,$60.00 ,($6.00),$80.00 
,860,3/1/2019,Darjeeling,Tea,Arunachal Pradesh,$60.00 ,$130.00 ,$70.00 ,$129.00 
,603,3/1/2019,Darjeeling,Tea,Assam,$20.00 ,$40.00 ,$16.00 ,$48.00 
,475,3/1/2019,Green Tea,Tea,Arunachal Pradesh,$30.00 ,$60.00 ,$27.00 ,$66.00 
,603,3/1/2019,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$47.00 ,$46.00 
,702,3/1/2019,Darjeeling,Tea,Jharkhand,$150.00 ,$380.00 ,$315.00 ,$604.00 
,541,3/1/2019,Darjeeling,Tea,Mizoram,$20.00 ,$30.00 ,$24.00 ,$56.00 
,435,3/1/2019,Darjeeling,Tea,Odisha,$10.00 ,$70.00 ,($10.00),$114.00 
,425,3/1/2019,Darjeeling,Tea,Punjab,$40.00 ,$110.00 ,$92.00 ,$178.00 
,775,3/1/2019,Earl Grey,Tea,Jharkhand,$110.00 ,$320.00 ,$220.00 ,$509.00 
,971,3/1/2019,Earl Grey,Tea,Mizoram,$60.00 ,$140.00 ,$101.00 ,$224.00 
,801,3/1/2019,Earl Grey,Tea,Odisha,$10.00 ,$50.00 ,$15.00 ,$91.00 
,206,3/1/2019,Earl Grey,Tea,Punjab,$30.00 ,$80.00 ,$56.00 ,$137.00 
,775,3/1/2019,Green Tea,Tea,Jharkhand,,$0.00 ,($505.00),$34.00 
,971,3/1/2019,Green Tea,Tea,Mizoram,$60.00 ,$140.00 ,$110.00 ,$228.00 
,435,3/1/2019,Green Tea,Tea,Odisha,$10.00 ,$50.00 ,($6.00),$80.00 
,360,3/1/2019,Green Tea,Tea,Punjab,$10.00 ,$100.00 ,$0.00 ,$160.00 
,303,4/1/2019,Decaf Irish Cream,Coffee,Andhra Pradesh,$120.00 ,$250.00 ,$156.00 ,$261.00 
,312,4/1/2019,Decaf Irish Cream,Coffee,Tamil Nadu,$130.00 ,$310.00 ,$172.00 ,$321.00 
,513,4/1/2019,Decaf Irish Cream,Coffee,Manipur,$20.00 ,$130.00 ,($4.00),$133.00 
,303,4/1/2019,Decaf Espresso,Espresso,Andhra Pradesh,$80.00 ,$200.00 ,$71.00 ,$181.00 
,815,4/1/2019,Decaf Espresso,Espresso,Tamil Nadu,$200.00 ,$560.00 ,$221.00 ,$509.00 
,419,4/1/2019,Decaf Espresso,Espresso,Manipur,$30.00 ,$140.00 ,$19.00 ,$129.00 
,754,4/1/2019,Decaf Irish Cream,Coffee,Karnataka,$100.00 ,$250.00 ,$145.00 ,$285.00 
,754,4/1/2019,Decaf Espresso,Espresso,Karnataka,$80.00 ,$190.00 ,$86.00 ,$208.00 
,940,4/1/2019,Decaf Irish Cream,Coffee,Goa,$100.00 ,$220.00 ,$93.00 ,$190.00 
,832,4/1/2019,Decaf Espresso,Espresso,Goa,$90.00 ,$170.00 ,$125.00 ,$211.00 
,818,4/1/2019,Decaf Irish Cream,Coffee,Maharashtra,,$190.00 ,($209.00),$169.00 
,415,4/1/2019,Decaf Espresso,Espresso,Maharashtra,$220.00 ,$560.00 ,$326.00 ,$626.00 
,970,4/1/2019,Amaretto,Coffee,Andhra Pradesh,$110.00 ,$230.00 ,$142.00 ,$238.00 
,567,4/1/2019,Amaretto,Coffee,Manipur,$50.00 ,$130.00 ,$42.00 ,$137.00 
,970,4/1/2019,Colombian,Coffee,Andhra Pradesh,$70.00 ,$180.00 ,$93.00 ,$190.00 
,630,4/1/2019,Colombian,Coffee,Tamil Nadu,$170.00 ,$470.00 ,$232.00 ,$486.00 
,330,4/1/2019,Colombian,Coffee,Manipur,$40.00 ,$110.00 ,$40.00 ,$114.00 
,719,4/1/2019,Caffe Mocha,Espresso,Andhra Pradesh,$110.00 ,$230.00 ,$125.00 ,$211.00 
,309,4/1/2019,Caffe Mocha,Espresso,Tamil Nadu,$280.00 ,$690.00 ,$326.00 ,$626.00 
,216,4/1/2019,Caffe Mocha,Espresso,Manipur,$130.00 ,$380.00 ,$138.00 ,$346.00 
,850,4/1/2019,Colombian,Coffee,Karnataka,$90.00 ,$210.00 ,$108.00 ,$237.00 
,339,4/1/2019,Colombian,Coffee,Gujarat,$400.00 ,$490.00 ,$589.00 ,$553.00 
,518,4/1/2019,Colombian,Coffee,Madhya Pradesh,$280.00 ,$670.00 ,$410.00 ,$759.00 
,850,4/1/2019,Caffe Mocha,Espresso,Karnataka,$30.00 ,$220.00 ,$25.00 ,$242.00 
,339,4/1/2019,Caffe Mocha,Espresso,Gujarat,$10.00 ,$110.00 ,($18.00),$125.00 
,212,4/1/2019,Caffe Mocha,Espresso,Madhya Pradesh,,$60.00 ,($304.00),$70.00 
,508,4/1/2019,Regular Espresso,Espresso,Gujarat,$100.00 ,$310.00 ,$140.00 ,$346.00 
,914,4/1/2019,Regular Espresso,Espresso,Madhya Pradesh,$250.00 ,$550.00 ,$349.00 ,$601.00 
,361,4/1/2019,Colombian,Coffee,Goa,$230.00 ,$570.00 ,$239.00 ,$486.00 
,956,4/1/2019,Caffe Latte,Espresso,Goa,$50.00 ,$140.00 ,$71.00 ,$181.00 
,832,4/1/2019,Caffe Mocha,Espresso,Goa,$100.00 ,$190.00 ,$142.00 ,$238.00 
,562,4/1/2019,Amaretto,Coffee,Maharashtra,,$130.00 ,($113.00),$117.00 
,209,4/1/2019,Colombian,Coffee,Maharashtra,$400.00 ,$890.00 ,$410.00 ,$759.00 
,415,4/1/2019,Caffe Latte,Espresso,Maharashtra,$150.00 ,$450.00 ,$220.00 ,$509.00 
,415,4/1/2019,Caffe Mocha,Espresso,Maharashtra,$30.00 ,$280.00 ,$39.00 ,$318.00 
,720,4/1/2019,Chamomile,Herbal Tea,Andhra Pradesh,$100.00 ,$280.00 ,$140.00 ,$346.00 
,847,4/1/2019,Chamomile,Herbal Tea,Tamil Nadu,$100.00 ,$190.00 ,$141.00 ,$238.00 
,234,4/1/2019,Chamomile,Herbal Tea,Manipur,$30.00 ,$40.00 ,$24.00 ,$56.00 
,720,4/1/2019,Lemon,Herbal Tea,Andhra Pradesh,$20.00 ,$110.00 ,($6.00),$133.00 
,708,4/1/2019,Lemon,Herbal Tea,Tamil Nadu,$60.00 ,$150.00 ,$92.00 ,$190.00 
,330,4/1/2019,Lemon,Herbal Tea,Manipur,$40.00 ,$60.00 ,$39.00 ,$80.00 
,720,4/1/2019,Mint,Herbal Tea,Andhra Pradesh,$40.00 ,$110.00 ,$43.00 ,$137.00 
,815,4/1/2019,Mint,Herbal Tea,Tamil Nadu,$110.00 ,$210.00 ,$157.00 ,$261.00 
,321,4/1/2019,Chamomile,Herbal Tea,Karnataka,$30.00 ,$80.00 ,$46.00 ,$110.00 
,772,4/1/2019,Lemon,Herbal Tea,Karnataka,$20.00 ,$90.00 ,$22.00 ,$135.00 
,774,4/1/2019,Lemon,Herbal Tea,Gujarat,$20.00 ,$90.00 ,$19.00 ,$129.00 
,716,4/1/2019,Lemon,Herbal Tea,Madhya Pradesh,$200.00 ,$490.00 ,$367.00 ,$680.00 
,850,4/1/2019,Mint,Herbal Tea,Karnataka,$40.00 ,$110.00 ,$58.00 ,$161.00 
,718,4/1/2019,Mint,Herbal Tea,Madhya Pradesh,,$140.00 ,($156.00),$201.00 
,512,4/1/2019,Chamomile,Herbal Tea,Goa,$40.00 ,$120.00 ,$42.00 ,$137.00 
,281,4/1/2019,Lemon,Herbal Tea,Goa,$30.00 ,$100.00 ,$40.00 ,$114.00 
,415,4/1/2019,Chamomile,Herbal Tea,Maharashtra,$110.00 ,$210.00 ,$157.00 ,$261.00 
,415,4/1/2019,Lemon,Herbal Tea,Maharashtra,$170.00 ,$400.00 ,$240.00 ,$486.00 
,562,4/1/2019,Mint,Herbal Tea,Maharashtra,$60.00 ,$150.00 ,$92.00 ,$190.00 
,720,4/1/2019,Darjeeling,Tea,Andhra Pradesh,$20.00 ,$100.00 ,$19.00 ,$129.00 
,309,4/1/2019,Darjeeling,Tea,Tamil Nadu,$80.00 ,$170.00 ,$123.00 ,$211.00 
,937,4/1/2019,Darjeeling,Tea,Manipur,$70.00 ,$190.00 ,$108.00 ,$237.00 
,303,4/1/2019,Earl Grey,Tea,Andhra Pradesh,$40.00 ,$120.00 ,$50.00 ,$147.00 
,773,4/1/2019,Earl Grey,Tea,Tamil Nadu,$40.00 ,$140.00 ,$73.00 ,$181.00 
,234,4/1/2019,Earl Grey,Tea,Manipur,$90.00 ,$230.00 ,$144.00 ,$285.00 
,303,4/1/2019,Green Tea,Tea,Andhra Pradesh,$40.00 ,$90.00 ,$47.00 ,$113.00 
,904,4/1/2019,Darjeeling,Tea,Karnataka,$50.00 ,$90.00 ,$45.00 ,$91.00 
,351,4/1/2019,Darjeeling,Tea,Gujarat,$40.00 ,$80.00 ,$39.00 ,$80.00 
,315,4/1/2019,Darjeeling,Tea,Madhya Pradesh,$130.00 ,$260.00 ,$156.00 ,$261.00 
,347,4/1/2019,Earl Grey,Tea,Madhya Pradesh,$120.00 ,$240.00 ,$141.00 ,$238.00 
,904,4/1/2019,Green Tea,Tea,Karnataka,$60.00 ,$130.00 ,$70.00 ,$129.00 
,774,4/1/2019,Green Tea,Tea,Gujarat,$20.00 ,$50.00 ,$24.00 ,$56.00 
,518,4/1/2019,Green Tea,Tea,Madhya Pradesh,$100.00 ,$210.00 ,$123.00 ,$211.00 
,951,4/1/2019,Darjeeling,Tea,Maharashtra,$80.00 ,$150.00 ,$142.00 ,$238.00 
,707,4/1/2019,Earl Grey,Tea,Maharashtra,$70.00 ,$130.00 ,$123.00 ,$211.00 
,619,4/1/2019,Green Tea,Tea,Maharashtra,$40.00 ,$110.00 ,$71.00 ,$181.00 
,641,4/1/2019,Decaf Irish Cream,Coffee,Chhattisgarh,$20.00 ,$50.00 ,$13.00 ,$52.00 
,573,4/1/2019,Decaf Irish Cream,Coffee,Haryana,$50.00 ,$170.00 ,$70.00 ,$178.00 
,262,4/1/2019,Decaf Irish Cream,Coffee,Rajasthan,$80.00 ,$200.00 ,$86.00 ,$208.00 
,712,4/1/2019,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$47.00 ,$46.00 
,573,4/1/2019,Decaf Espresso,Espresso,Haryana,$60.00 ,$130.00 ,$65.00 ,$119.00 
,920,4/1/2019,Decaf Espresso,Espresso,Rajasthan,$50.00 ,$120.00 ,$47.00 ,$110.00 
,860,4/1/2019,Decaf Espresso,Espresso,Arunachal Pradesh,$40.00 ,$110.00 ,$36.00 ,$127.00 
,504,4/1/2019,Decaf Irish Cream,Coffee,Kerala,$70.00 ,$150.00 ,$71.00 ,$129.00 
,505,4/1/2019,Decaf Irish Cream,Coffee,Nagaland,$10.00 ,$160.00 ,($16.00),$142.00 
,580,4/1/2019,Decaf Irish Cream,Coffee,Meghalaya,$50.00 ,$90.00 ,$37.00 ,$80.00 
,504,4/1/2019,Decaf Espresso,Espresso,Kerala,$40.00 ,$90.00 ,$46.00 ,$121.00 
,505,4/1/2019,Decaf Espresso,Espresso,Nagaland,$10.00 ,$70.00 ,$18.00 ,$94.00 
,405,4/1/2019,Decaf Espresso,Espresso,Meghalaya,$80.00 ,$190.00 ,$110.00 ,$237.00 
,702,4/1/2019,Decaf Irish Cream,Coffee,Jharkhand,$20.00 ,$70.00 ,$6.00 ,$65.00 
,541,4/1/2019,Decaf Irish Cream,Coffee,Mizoram,$50.00 ,$130.00 ,$42.00 ,$114.00 
,801,4/1/2019,Decaf Irish Cream,Coffee,Odisha,$70.00 ,$220.00 ,$50.00 ,$190.00 
,360,4/1/2019,Decaf Irish Cream,Coffee,Punjab,$70.00 ,$280.00 ,$25.00 ,$242.00 
,775,4/1/2019,Decaf Espresso,Espresso,Jharkhand,$20.00 ,$40.00 ,$15.00 ,$46.00 
,971,4/1/2019,Decaf Espresso,Espresso,Mizoram,$100.00 ,$310.00 ,$138.00 ,$346.00 
,435,4/1/2019,Decaf Espresso,Espresso,Odisha,$50.00 ,$110.00 ,$64.00 ,$123.00 
,206,4/1/2019,Decaf Espresso,Espresso,Punjab,$60.00 ,$140.00 ,$58.00 ,$161.00 
,515,4/1/2019,Amaretto,Coffee,Chhattisgarh,$10.00 ,$40.00 ,$16.00 ,$50.00 
,715,4/1/2019,Amaretto,Coffee,Rajasthan,$20.00 ,$130.00 ,$24.00 ,$135.00 
,319,4/1/2019,Colombian,Coffee,Chhattisgarh,$20.00 ,$60.00 ,$4.00 ,$65.00 
,573,4/1/2019,Colombian,Coffee,Haryana,$50.00 ,$180.00 ,$52.00 ,$190.00 
,608,4/1/2019,Colombian,Coffee,Rajasthan,$30.00 ,$230.00 ,$25.00 ,$242.00 
,515,4/1/2019,Caffe Mocha,Espresso,Chhattisgarh,$30.00 ,$50.00 ,$15.00 ,$46.00 
,314,4/1/2019,Caffe Mocha,Espresso,Haryana,$60.00 ,$130.00 ,$64.00 ,$123.00 
,608,4/1/2019,Caffe Mocha,Espresso,Rajasthan,$50.00 ,$170.00 ,$58.00 ,$161.00 
,603,4/1/2019,Amaretto,Coffee,Assam,$40.00 ,$110.00 ,$49.00 ,$129.00 
,959,4/1/2019,Colombian,Coffee,Arunachal Pradesh,$110.00 ,$270.00 ,$159.00 ,$311.00 
,603,4/1/2019,Colombian,Coffee,Assam,$40.00 ,$110.00 ,$40.00 ,$133.00 
,203,4/1/2019,Caffe Mocha,Espresso,Arunachal Pradesh,$10.00 ,$140.00 ,$0.00 ,$160.00 
,603,4/1/2019,Caffe Mocha,Espresso,Assam,$10.00 ,$100.00 ,($9.00),$114.00 
,603,4/1/2019,Regular Espresso,Espresso,Assam,$10.00 ,$60.00 ,($13.00),$69.00 
,225,4/1/2019,Colombian,Coffee,Kerala,$50.00 ,$100.00 ,$45.00 ,$92.00 
,505,4/1/2019,Colombian,Coffee,Nagaland,$50.00 ,$150.00 ,$40.00 ,$133.00 
,918,4/1/2019,Colombian,Coffee,Meghalaya,$60.00 ,$130.00 ,$49.00 ,$113.00 
,985,4/1/2019,Caffe Latte,Espresso,Kerala,$0.00 ,$120.00 ,$1.00 ,$160.00 
,505,4/1/2019,Caffe Latte,Espresso,Nagaland,$0.00 ,$50.00 ,($13.00),$69.00 
,580,4/1/2019,Caffe Latte,Espresso,Meghalaya,$90.00 ,$220.00 ,$145.00 ,$285.00 
,318,4/1/2019,Caffe Mocha,Espresso,Kerala,$50.00 ,$110.00 ,$67.00 ,$142.00 
,505,4/1/2019,Caffe Mocha,Espresso,Nagaland,$10.00 ,$90.00 ,($9.00),$114.00 
,405,4/1/2019,Caffe Mocha,Espresso,Meghalaya,$30.00 ,$40.00 ,$24.00 ,$56.00 
,503,4/1/2019,Amaretto,Coffee,Mizoram,$30.00 ,$150.00 ,($4.00),$133.00 
,801,4/1/2019,Amaretto,Coffee,Odisha,$70.00 ,$200.00 ,$70.00 ,$178.00 
,702,4/1/2019,Colombian,Coffee,Jharkhand,$10.00 ,$90.00 ,($3.00),$84.00 
,541,4/1/2019,Colombian,Coffee,Mizoram,$30.00 ,$140.00 ,$12.00 ,$127.00 
,435,4/1/2019,Colombian,Coffee,Odisha,$50.00 ,$140.00 ,$37.00 ,$127.00 
,206,4/1/2019,Colombian,Coffee,Punjab,$90.00 ,$210.00 ,$80.00 ,$180.00 
,775,4/1/2019,Caffe Latte,Espresso,Jharkhand,$30.00 ,$40.00 ,$47.00 ,$46.00 
,971,4/1/2019,Caffe Latte,Espresso,Mizoram,$20.00 ,$110.00 ,$19.00 ,$129.00 
,435,4/1/2019,Caffe Latte,Espresso,Odisha,$40.00 ,$100.00 ,$64.00 ,$119.00 
,425,4/1/2019,Caffe Latte,Espresso,Punjab,$30.00 ,$90.00 ,$47.00 ,$110.00 
,702,4/1/2019,Caffe Mocha,Espresso,Jharkhand,$20.00 ,$40.00 ,$16.00 ,$50.00 
,971,4/1/2019,Caffe Mocha,Espresso,Mizoram,$40.00 ,$120.00 ,$42.00 ,$137.00 
,435,4/1/2019,Caffe Mocha,Espresso,Odisha,$50.00 ,$110.00 ,$55.00 ,$127.00 
,206,4/1/2019,Caffe Mocha,Espresso,Punjab,$30.00 ,$120.00 ,$22.00 ,$135.00 
,563,4/1/2019,Chamomile,Herbal Tea,Chhattisgarh,$210.00 ,$510.00 ,$326.00 ,$626.00 
,417,4/1/2019,Chamomile,Herbal Tea,Haryana,$10.00 ,$90.00 ,($9.00),$114.00 
,414,4/1/2019,Chamomile,Herbal Tea,Rajasthan,$50.00 ,$110.00 ,$68.00 ,$142.00 
,319,4/1/2019,Lemon,Herbal Tea,Chhattisgarh,$120.00 ,$260.00 ,$171.00 ,$321.00 
,636,4/1/2019,Lemon,Herbal Tea,Haryana,$10.00 ,$110.00 ,($18.00),$142.00 
,262,4/1/2019,Lemon,Herbal Tea,Rajasthan,$50.00 ,$100.00 ,$70.00 ,$129.00 
,203,4/1/2019,Lemon,Herbal Tea,Arunachal Pradesh,$30.00 ,$130.00 ,$50.00 ,$190.00 
,603,4/1/2019,Lemon,Herbal Tea,Assam,$10.00 ,$60.00 ,($4.00),$84.00 
,475,4/1/2019,Mint,Herbal Tea,Arunachal Pradesh,$60.00 ,$130.00 ,$68.00 ,$178.00 
,504,4/1/2019,Chamomile,Herbal Tea,Kerala,$50.00 ,$110.00 ,$56.00 ,$127.00 
,505,4/1/2019,Chamomile,Herbal Tea,Nagaland,$20.00 ,$40.00 ,$18.00 ,$50.00 
,918,4/1/2019,Chamomile,Herbal Tea,Meghalaya,$30.00 ,$120.00 ,$22.00 ,$135.00 
,337,4/1/2019,Lemon,Herbal Tea,Kerala,$50.00 ,$170.00 ,$52.00 ,$190.00 
,505,4/1/2019,Lemon,Herbal Tea,Nagaland,$10.00 ,$50.00 ,$4.00 ,$65.00 
,918,4/1/2019,Lemon,Herbal Tea,Meghalaya,$30.00 ,$220.00 ,$24.00 ,$242.00 
,775,4/1/2019,Chamomile,Herbal Tea,Jharkhand,$50.00 ,$260.00 ,$40.00 ,$318.00 
,971,4/1/2019,Chamomile,Herbal Tea,Mizoram,$40.00 ,$70.00 ,$46.00 ,$93.00 
,801,4/1/2019,Chamomile,Herbal Tea,Odisha,$30.00 ,$100.00 ,$50.00 ,$129.00 
,206,4/1/2019,Chamomile,Herbal Tea,Punjab,$110.00 ,$250.00 ,$157.00 ,$311.00 
,702,4/1/2019,Lemon,Herbal Tea,Jharkhand,$160.00 ,$400.00 ,$232.00 ,$486.00 
,541,4/1/2019,Lemon,Herbal Tea,Mizoram,$40.00 ,$90.00 ,$47.00 ,$113.00 
,435,4/1/2019,Lemon,Herbal Tea,Odisha,$40.00 ,$110.00 ,$42.00 ,$133.00 
,360,4/1/2019,Lemon,Herbal Tea,Punjab,$40.00 ,$70.00 ,$45.00 ,$92.00 
,775,4/1/2019,Mint,Herbal Tea,Jharkhand,$110.00 ,$260.00 ,$171.00 ,$321.00 
,435,4/1/2019,Mint,Herbal Tea,Odisha,$0.00 ,$110.00 ,($16.00),$142.00 
,712,4/1/2019,Darjeeling,Tea,Chhattisgarh,$140.00 ,$420.00 ,$220.00 ,$509.00 
,417,4/1/2019,Darjeeling,Tea,Haryana,$10.00 ,$70.00 ,$16.00 ,$94.00 
,262,4/1/2019,Darjeeling,Tea,Rajasthan,$40.00 ,$100.00 ,$46.00 ,$121.00 
,563,4/1/2019,Earl Grey,Tea,Chhattisgarh,$160.00 ,$500.00 ,$276.00 ,$616.00 
,417,4/1/2019,Earl Grey,Tea,Haryana,,$50.00 ,($13.00),$69.00 
,608,4/1/2019,Earl Grey,Tea,Rajasthan,$10.00 ,$130.00 ,$1.00 ,$160.00 
,314,4/1/2019,Green Tea,Tea,Haryana,,$60.00 ,($3.00),$84.00 
,959,4/1/2019,Darjeeling,Tea,Arunachal Pradesh,$60.00 ,$120.00 ,$64.00 ,$123.00 
,603,4/1/2019,Darjeeling,Tea,Assam,$20.00 ,$50.00 ,$18.00 ,$50.00 
,959,4/1/2019,Green Tea,Tea,Arunachal Pradesh,$30.00 ,$60.00 ,$27.00 ,$66.00 
,603,4/1/2019,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$47.00 ,$46.00 
,702,4/1/2019,Darjeeling,Tea,Jharkhand,$160.00 ,$390.00 ,$325.00 ,$626.00 
,541,4/1/2019,Darjeeling,Tea,Mizoram,$20.00 ,$30.00 ,$22.00 ,$56.00 
,435,4/1/2019,Darjeeling,Tea,Odisha,$10.00 ,$70.00 ,($9.00),$114.00 
,253,4/1/2019,Darjeeling,Tea,Punjab,$40.00 ,$90.00 ,$67.00 ,$142.00 
,775,4/1/2019,Earl Grey,Tea,Jharkhand,$110.00 ,$320.00 ,$221.00 ,$509.00 
,503,4/1/2019,Earl Grey,Tea,Mizoram,$70.00 ,$150.00 ,$108.00 ,$237.00 
,801,4/1/2019,Earl Grey,Tea,Odisha,$10.00 ,$50.00 ,$16.00 ,$94.00 
,206,4/1/2019,Earl Grey,Tea,Punjab,$20.00 ,$70.00 ,$45.00 ,$121.00 
,702,4/1/2019,Green Tea,Tea,Jharkhand,,$0.00 ,($542.00),$28.00 
,971,4/1/2019,Green Tea,Tea,Mizoram,$70.00 ,$180.00 ,$145.00 ,$285.00 
,801,4/1/2019,Green Tea,Tea,Odisha,$10.00 ,$40.00 ,($12.00),$69.00 
,206,4/1/2019,Green Tea,Tea,Punjab,$10.00 ,$100.00 ,$0.00 ,$160.00 
,303,5/1/2019,Decaf Irish Cream,Coffee,Andhra Pradesh,$120.00 ,$260.00 ,$155.00 ,$254.00 
,847,5/1/2019,Decaf Irish Cream,Coffee,Tamil Nadu,$140.00 ,$320.00 ,$168.00 ,$309.00 
,234,5/1/2019,Decaf Irish Cream,Coffee,Manipur,$20.00 ,$130.00 ,($3.00),$127.00 
,719,5/1/2019,Decaf Espresso,Espresso,Andhra Pradesh,$60.00 ,$180.00 ,$61.00 ,$159.00 
,773,5/1/2019,Decaf Espresso,Espresso,Tamil Nadu,$210.00 ,$610.00 ,$228.00 ,$516.00 
,216,5/1/2019,Decaf Espresso,Espresso,Manipur,$20.00 ,$130.00 ,$15.00 ,$117.00 
,863,5/1/2019,Decaf Irish Cream,Coffee,Karnataka,$100.00 ,$250.00 ,$138.00 ,$271.00 
,786,5/1/2019,Decaf Espresso,Espresso,Karnataka,$70.00 ,$190.00 ,$86.00 ,$202.00 
,281,5/1/2019,Decaf Irish Cream,Coffee,Goa,$100.00 ,$230.00 ,$94.00 ,$188.00 
,254,5/1/2019,Decaf Espresso,Espresso,Goa,$90.00 ,$180.00 ,$121.00 ,$208.00 
,925,5/1/2019,Decaf Irish Cream,Coffee,Maharashtra,,$200.00 ,($196.00),$162.00 
,310,5/1/2019,Decaf Espresso,Espresso,Maharashtra,$220.00 ,$580.00 ,$317.00 ,$607.00 
,720,5/1/2019,Amaretto,Coffee,Andhra Pradesh,$120.00 ,$260.00 ,$153.00 ,$254.00 
,216,5/1/2019,Amaretto,Coffee,Manipur,$40.00 ,$120.00 ,$37.00 ,$122.00 
,720,5/1/2019,Colombian,Coffee,Andhra Pradesh,$80.00 ,$190.00 ,$94.00 ,$188.00 
,618,5/1/2019,Colombian,Coffee,Tamil Nadu,$180.00 ,$480.00 ,$222.00 ,$461.00 
,234,5/1/2019,Colombian,Coffee,Manipur,$30.00 ,$100.00 ,$33.00 ,$102.00 
,970,5/1/2019,Caffe Mocha,Espresso,Andhra Pradesh,$120.00 ,$240.00 ,$121.00 ,$208.00 
,773,5/1/2019,Caffe Mocha,Espresso,Tamil Nadu,$300.00 ,$720.00 ,$317.00 ,$607.00 
,216,5/1/2019,Caffe Mocha,Espresso,Manipur,$120.00 ,$350.00 ,$116.00 ,$295.00 
,754,5/1/2019,Colombian,Coffee,Karnataka,$90.00 ,$220.00 ,$108.00 ,$233.00 
,351,5/1/2019,Colombian,Coffee,Gujarat,$430.00 ,$520.00 ,$599.00 ,$546.00 
,646,5/1/2019,Colombian,Coffee,Madhya Pradesh,$300.00 ,$710.00 ,$407.00 ,$749.00 
,850,5/1/2019,Caffe Mocha,Espresso,Karnataka,$40.00 ,$210.00 ,$23.00 ,$219.00 
,413,5/1/2019,Caffe Mocha,Espresso,Gujarat,$0.00 ,$110.00 ,($22.00),$113.00 
